source,target,score
1804,7949,1.0846437077492785
1805,68,2.2376806510055705
1805,3316,2.568421553949723
1805,5359,1.2417356804422892
1805,5364,1.0795382566940777
1806,1805,0.8600266749839695
1808,1815,0.8463326165242187
1809,2067,1.1854248822769247
1809,2774,0.8742352465544965
1810,454,1.852192438647042
1810,1305,1.3180901881026021
1810,12380,1.4303921776848592
1811,5075,2.6551952665634184
1811,7289,3.926224281464811
1815,712,0.8418769521318558
1815,716,0.9484038909224769
1815,738,0.8554063715377487
1815,907,0.8991507075714525
1815,1819,0.984907095708687
1815,3315,1.4319210675211864
1815,9567,0.8418769521318558
1816,1232,0.8100652720221101
1819,717,1.0319284273497267
1819,908,0.8396689542555092
1819,910,0.8750403478982672
1819,1516,1.0600191788687918
1819,1815,0.8940379248822418
1819,2001,0.8940379248822418
1819,3039,0.914009637839138
1819,3315,1.4318963764186672
1819,5426,1.0319284273497267
1820,4479,7.87539275012342
1821,11478,1.6576880378585623
1824,211,4.322202935046718
1825,1715,0.9829384029492565
1825,1826,3.3216470449795454
1825,1827,1.0225657252125337
1825,1830,4.642588230134969
1825,1833,4.91291167657003
1825,1834,0.9484038909224769
1826,1181,1.542012587130771
1827,491,2.5825194600302557
1827,533,2.7039832126263574
1827,1833,5.054617865360682
1829,0,2.1366253313248915
1830,1826,3.789753940461115
1830,2113,11.475650183419807
1831,9649,0.894885416201343
1832,741,1.111747154188614
1832,1825,0.8162148943101885
1832,1833,0.8680325730625332
1832,1834,0.9313036855193112
1832,2111,0.8162148943101885
1833,8086,0.9313036855193112
1833,18846,0.8162148943101885
1833,18979,0.8694399070430657
1834,1715,1.349903296832562
1834,1825,1.1534842720595242
1834,1827,1.3998813956201266
1834,1830,0.8742352465544965
1834,1831,0.9693044355833421
1834,1832,1.0650920216800026
1834,2103,1.1534842720595242
1834,2105,0.9693044355833421
1834,2111,1.1534842720595242
1834,3754,1.1534842720595242
1834,8084,1.349903296832562
1834,9649,1.5830014398145171
1834,18979,1.8432949101664966
1836,6610,18.299779847977877
1839,313,3.3786502482560343
1839,8983,3.6249951982549176
1841,2584,1.2999911047600352
1841,5355,1.379716044855294
1842,852,0.9388147059447632
1842,1013,0.9870321285129295
1842,2470,1.2160827536783327
1842,12807,1.5093975245910496
1844,285,1.083911323141711
1844,1627,1.343122811664194
1844,3286,1.515453095006094
1844,5657,1.061281984445003
1844,5736,1.4630683537758247
1844,11609,6.119680819198423
1845,92,5.886691696185251
1845,1803,0.8266905782063306
1845,6824,2.0931902854386717
1845,11369,1.0090576620918859
1846,6449,11.279033941294465
1848,1854,0.9930994325019213
1848,12026,10.986331110825915
1848,12385,2.7056217696924434
1853,1854,11.341399511440068
1853,16686,1.1147079826660704
1854,1853,9.463127626363097
1854,12300,1.1832060948252685
1854,16548,2.710038981950244
1863,8195,7.095989687719481
1864,1537,5.548378075119499
1864,1675,2.4828800696376794
1864,3269,5.388586302640124
1864,3344,3.8163545330151223
1864,15274,1.0088916331125168
1867,711,2.491557210227249
1868,1879,7.084896511860386
1869,60,1.60124409048161
1870,3282,2.0433978851160344
1870,5713,1.854006977869892
1870,7446,0.8569401951003848
1871,239,3.999804366050067
1871,5122,1.2222345776503418
1874,542,4.909007777568507
1874,863,1.0615126310305492
1874,1680,0.8352919779291833
1874,3294,1.5224743425377467
1875,10248,1.0085176078730225
1876,387,2.570407703783123
1876,2477,11.167622169586641
1878,7446,0.9166908562760824
1880,19454,1.126461358422531
1881,3777,0.8734318344509931
1881,5321,1.6983541241382623
1881,8772,2.114611669028138
1881,9477,0.8396689542555092
1881,17120,2.1984414592863724
1882,7295,6.118231262442822
1882,9489,1.015059458165734
1883,314,6.620870132855984
1885,3643,17.917071443464394
1885,12676,1.8104746422663196
1888,3315,2.5733248618426434
1889,195,1.2817585027640133
1889,473,1.4653307212556617
1889,502,4.4491429238467175
1889,2008,4.643874580626469
1889,6523,1.4994306280008467
1889,9489,1.4624409340834859
1889,15290,2.4454256367269656
1892,2086,7.867265541875994
1897,1684,0.8197731542844149
1897,8978,0.8281102628754157
1897,9946,0.9582241007604727
1898,115,1.7355432921164442
1898,7074,1.6876159930154429
1898,7725,1.226993455751009
1899,115,2.194814512978433
1899,413,3.888252387796439
1901,1164,1.3318661654294226
1901,1930,13.931325005508171
1901,5905,7.474768335067196
1901,8476,1.481348789490561
1902,273,11.267014909685388
1902,3458,0.9313036855193112
1903,3385,5.330175793916438
1904,2075,1.524147132247187
1905,4046,1.0645586191105658
1905,5129,7.971095615854699
1905,5267,5.768039919429311
1905,9169,0.9945553514619854
1905,12262,1.816325447748166
1906,5470,8.034557772677223
1906,19920,3.752721655917747
1909,842,10.415069844488773
1909,3031,3.41057892050564
1910,3282,2.0470227435809982
1911,1885,4.860816925026653
1912,7074,6.521856800357951
1912,7726,3.90646389936357
1912,7851,4.8358226298596865
1912,8210,2.5127798083927675
1912,8215,5.493852237223143
1912,16547,2.735576350704417
1916,1139,1.8064737496257122
1916,5048,10.456475934925049
1917,9445,0.8577094529701974
1918,1955,7.702702150799326
1920,4315,0.827210661940609
1920,4617,5.575178952598441
1920,5355,0.9436123969324401
1923,1232,1.3134034388418008
1926,338,3.6672867511466634
1926,1853,0.9663708524108833
1926,3108,1.1136466960191092
1926,5150,2.062708378559882
1926,5702,1.087268410787135
1930,1901,12.135410080808787
1930,2485,5.261668520097357
1930,5223,0.8167069844365207
1930,10254,0.9149013645556876
1932,12262,3.908713298257228
1933,1861,1.6333572260644984
1933,11393,14.427250655387049
1934,18973,0.9397634863703758
1935,16124,7.0251882979999705
1936,3078,2.1924495744680605
1936,4315,1.3380696907253458
1936,4612,1.910736935279113
1940,674,2.264755885788909
1940,6122,1.2796802241466245
1941,1104,1.2990579711956352
1941,18752,1.4299635677467657
1943,1922,11.130228594844812
1943,5359,2.4423658946380127
1944,7726,3.8414627036721916
1944,16767,0.9313762141549632
1948,5656,2.353092636908201
1949,423,3.358532681440415
1949,5359,0.8645368385788006
1950,2888,3.7663231591352213
1952,3385,5.060787206134154
1952,5359,1.2480880915657895
1952,12676,6.7901170090222935
1953,2885,15.993094011036995
1954,974,1.3606744133776159
1954,3056,3.781856478001243
1956,60,1.4710246309572232
1957,18575,1.352182480453326
1960,1763,2.348616761494521
1960,8777,0.8694399070430657
1963,7658,6.306693864470751
1964,17897,0.8316836365610067
1965,473,5.4267866153288695
1965,1021,1.4319819751727643
1965,1040,4.600634679097932
1969,14358,7.750068074009532
1970,614,4.656183900137899
1973,987,0.9331683561054493
1973,3018,0.8991507075714525
1973,3021,1.3851332526278564
1973,3802,0.9331683561054493
1973,5670,1.1937506804790252
1973,6209,1.2267394714490358
1973,12299,1.607276207616623
1974,60,0.9582140969857003
1978,4967,6.4878343398386065
1979,4566,2.296680760400881
1981,4535,6.385262647711447
1983,18218,1.18873817061121
1984,1546,1.1644236893110282
1984,12807,1.6325284653296743
1987,1979,11.206465633203461
1988,193,9.617123461014934
1990,3802,3.4466193407078074
1990,9037,1.446603066743502
1991,3278,1.6588256315878456
1991,6560,2.2566198369015704
1992,2752,4.262397994039964
1992,2967,0.9785958609807742
1992,3208,5.178493418689233
1992,4712,0.8245712956179407
1994,8955,1.1022995313051844
1999,625,4.243969520062823
1999,2067,0.8155271000243056
1999,4637,4.657279781776607
1999,8077,4.6580643024445845
2000,4374,1.4074367972692334
2003,780,2.0240144687848103
2003,4537,18.23194251320935
2004,264,6.869260303602216
2004,768,12.773922988441509
2004,5865,1.9753569374877988
2005,352,2.138188692626939
2006,239,5.46968946981634
2006,1998,2.717150055638903
2008,60,1.8017556321487318
2008,1663,0.8162148943101885
2008,1740,1.0039109508673845
2008,2660,1.1628455095180346
2009,2022,5.509641035608896
2009,13508,4.070671716369003
2010,2980,9.900699990867219
2010,2994,1.9146385036954072
2010,3004,1.7677009946067668
2010,5153,1.7952640129322313
2010,7487,1.2508540965172914
2010,8850,1.3715501325532862
2010,11539,1.0105095818784358
2010,16547,0.9842021119316987
2012,2015,3.5656316598904274
2012,17208,0.9313036855193112
2014,266,2.139053839599321
2014,1950,1.5866763454132584
2014,2015,8.694421358062826
2014,2023,10.503904157304593
2014,5395,1.2007555478918377
2014,6708,1.5937302352788565
2014,7307,1.5947260461839738
2014,12065,3.9106433837649615
2015,2014,10.012174403407732
2015,2023,2.915430389420033
2015,3315,1.3688637404130923
2017,5026,1.9789586565168433
2017,6372,4.674236745985236
2019,509,3.753352247251933
2019,682,1.0366864628787156
2019,975,13.549001987548968
2019,2577,2.480673639510823
2019,2657,1.7760655999168953
2019,2978,3.753497150628455
2021,239,1.0891355834239174
2021,5449,6.345423578320946
2022,2035,6.882987298862672
2022,2036,7.6539780537260516
2022,2039,2.8560964091919807
2022,2987,6.943638286485356
2022,13508,8.367357107639425
2023,12179,1.779720224421173
2025,2036,11.179583694909073
2025,2980,2.4428540738187348
2027,8090,1.0225657252125337
2029,362,13.226322705516248
2029,5845,3.7531910687646004
2030,4374,0.9122749525584286
2032,2014,11.779184950612805
2034,2009,6.557198137700896
2034,4068,0.8799086653322356
2035,1997,2.2951748625519106
2035,2005,10.055179121966685
2035,2014,1.237754576105445
2035,2022,10.303375327282385
2035,3313,1.8517447372929237
2035,5379,4.228275253285355
2035,13508,1.6891504476688657
2036,239,1.0318681316075753
2036,2017,7.185579829901162
2036,2022,4.358025552040806
2036,2039,1.3554388628100447
2036,2097,2.093427663053906
2036,2969,5.06508915471098
2036,2979,2.3254135805620666
2036,2980,3.5693606972286123
2036,2999,7.212748160223098
2036,7307,1.1505690140282896
2036,7479,7.102850573212903
2036,14711,1.983010191798121
2037,779,7.157869009379782
2037,12198,0.9703266202869888
2037,17544,0.8389358611366182
2037,19129,0.8991507075714525
2039,3002,6.875231912470799
2039,3006,5.67135621013183
2039,3009,6.628340110531159
2039,3391,3.0786670346131153
2040,504,6.2927603337889115
2040,9755,1.7385726261511374
2041,1634,14.758740003953761
2042,251,6.807622978445502
2043,1671,0.8281102628754157
2043,2755,1.1723933258657084
2043,8841,0.9069472978721466
2045,5501,0.8889913849407817
2048,11325,11.348661228749986
2050,2252,1.1362457150979062
2051,1661,1.1628455095180346
2051,4725,0.8527457044579954
2051,5802,0.8121075388608977
2051,5810,0.9513252774013019
2051,12190,0.8121075388608977
2054,131,0.902596751138951
2055,1374,3.211324726623477
2055,3282,1.3627963528084144
2055,5265,1.815436715878421
2055,5270,4.179554093175057
2055,11744,2.0862714464771503
2056,5312,1.4547769111937172
2056,11583,1.7065548483895758
2058,126,13.817759709541921
2058,6167,0.8974389970275747
2059,13397,1.0237250634416624
2062,364,6.727955439469069
2064,15376,11.213129624180203
2069,253,7.190611627927258
2069,1040,2.5033621959178856
2069,1604,1.3517598922066034
2069,10011,3.910109209029759
2069,13771,0.8563290368631773
2069,16139,1.3707067307144785
2069,17378,2.475690109250298
2069,17988,1.6732505071173025
2071,1453,1.460114952438126
2071,2381,2.333342943400667
2071,14354,3.832658232584836
2072,230,3.718698748008254
2075,1453,2.1655675345174745
2075,5285,6.403414280476069
2075,8037,3.7804829829007285
2075,8812,2.581492679946725
2076,7030,11.067939473587334
2078,907,0.8115820387231173
2078,2952,0.8266905782063306
2078,3039,0.9693044355833421
2078,3208,0.8418769521318558
2078,3239,0.9913146681585749
2078,7380,0.8742352465544965
2078,7770,3.714939743327016
2080,41,13.46501097657701
2084,741,1.2519414912108728
2084,11327,1.0650562059751059
2084,18285,0.8502440414962591
2085,4501,2.492033830270724
2085,6487,0.8107486969721306
2086,487,1.1756184706073718
2086,978,0.9095808958338708
2086,1892,1.2303428361441802
2086,2752,0.9313036855193112
2086,5093,1.6436665724845896
2087,6378,2.198384439622087
2088,3197,8.446805635456045
2089,5081,2.4337723945182934
2090,178,1.7682784013494781
2091,1040,1.826270099148771
2091,1453,1.9061672423707186
2091,3868,1.0707720185125469
2091,5997,1.223161872386905
2091,7435,7.701430096564216
2092,2023,5.770192720915638
2092,13508,4.138076683362936
2093,5666,3.6517302989498055
2093,5853,4.027953158804223
2093,6643,15.025933538669058
2093,12722,4.101335437267306
2094,5998,2.206507540372176
2094,9020,3.1350324262811586
2095,3023,1.5518303189263445
2098,7840,7.812565225726791
2099,13315,4.180687257120505
2103,780,1.8146168990903844
2104,12179,1.5884080067210855
2105,1715,4.658522420719741
2107,3417,1.4305972456215783
2107,3423,1.343122811664194
2107,3427,1.2022205885304496
2107,4387,1.370768148355567
2107,5726,1.223161872386905
2107,5732,1.1092758169771146
2107,5734,1.1821340031753609
2107,6851,1.0927076635809447
2107,9014,2.012928699882001
2107,9445,1.223161872386905
2108,1740,0.8889913849407817
2109,1181,1.688667291983886
2110,1631,5.465520504816875
2112,10248,1.0075024105039827
2114,637,5.321786350353082
2114,1555,3.212851807929885
2114,13487,0.9008699405190045
2115,223,1.810366074037177
2115,1833,5.845953406873786
2117,5537,6.801197588901726
2118,11338,1.250636060577099
2118,11339,0.9069472978721466
2121,796,3.741262558389349
2121,3294,1.3555850536520655
2122,766,10.370022217314247
2122,6157,0.8121075388608977
2124,4624,0.8231652191881226
2124,17460,2.6843573165483807
2125,3074,7.851921596880294
2125,11007,0.9008699405190045
2126,1040,1.512182521731549
2126,1453,7.313409241801444
2126,1674,3.1177200346039107
2127,9124,1.2678646730398355
2127,11917,1.2073734487834764
2127,12514,0.8396689542555092
2130,474,1.5339967234259422
2130,2129,2.1825425838007018
2130,2593,0.8508420593935181
2130,3208,7.595637021195129
2130,3294,0.9623301286849517
2130,5429,1.370768148355567
2130,5776,1.2678646730398355
2130,5839,1.061281984445003
2131,1524,1.0846437077492785
2131,6111,5.717973581526209
2136,4900,3.765192733474426
2137,5550,2.920496992666185
2137,10904,1.4714159271316505
2140,2163,1.4584692726270179
2140,5622,2.4011631192975
2140,6056,1.6113179493038117
2144,2483,4.675371683089373
2145,6073,12.514363516847766
2147,3134,1.2943422939898204
2148,3574,11.098274778909298
2150,9049,6.115871276626642
2151,6074,3.829064686390105
2151,10129,4.35289426877055
2151,10907,17.86358464161321
2153,13645,4.043602426206625
2154,11077,5.378501305459748
2155,2145,3.1702860948456792
2155,7189,7.788891619064157
2157,10145,1.494307149906673
2158,2151,0.995599810720972
2158,12816,1.3711610440434594
2158,14769,3.527001531197979
2164,11080,6.379656322706864
2165,17288,1.0225657252125337
2166,11077,5.436954150267444
2167,165,2.092138622550029
2167,3197,1.2020093041947082
2167,5033,5.261403160845139
2168,1998,1.9002887213525708
2168,6501,1.4139055805409164
2169,5223,1.2730613455875914
2170,780,1.8146065016619344
2176,5666,1.8529401208287783
2177,19865,0.9785958609807742
2180,4681,1.4828885567535939
2180,6002,1.5596426801727057
2180,7464,2.794161071972222
2180,7871,10.801133092247143
2180,8292,3.0538614367754175
2183,12412,0.940714496152788
2183,19613,1.0689348516128883
2184,3092,1.2002135526555615
2184,3347,2.1889505888304415
2184,7079,3.638231272597315
2186,13747,7.049351240121827
2188,5630,1.7376946732627156
2190,3016,7.919341628193075
2191,2220,14.681303904154136
2192,12271,10.137338547580072
2193,293,2.2996294238815436
2193,3291,6.245611072995828
2194,2198,4.884967779908724
2195,969,1.1534842720595242
2195,1628,2.844048535023638
2195,2190,0.9095808958338708
2195,2639,0.8523573454335637
2195,4171,0.8856631242964008
2195,4174,0.8631385522728338
2198,2545,0.8121075388608977
2198,5383,0.8121075388608977
2198,9624,1.0927076635809447
2198,17165,1.0650920216800026
2199,2213,4.292416509486386
2201,2089,1.1990160865449633
2201,5061,10.699375404421009
2202,5811,4.862885814549803
2202,9103,6.328449136424312
2203,2598,2.6475473372573757
2205,87,3.30679458387084
2207,17779,1.28367950859488
2209,967,2.035345367298093
2209,1302,0.8189010496551463
2209,8739,14.72575470477388
2210,1076,0.9542677021968009
2210,2056,0.9313036855193112
2212,15862,0.8531172874248373
2213,12284,11.345101237055779
2216,0,2.1366253313248915
2218,10888,3.6394244047573996
2221,20,0.9565115852006792
2221,86,5.673046570676096
2221,300,0.9266807958351426
2221,1136,1.0196153379373838
2221,2003,1.0056186464952555
2221,2071,1.0066543975089461
2221,3729,0.8856631242964008
2221,3862,1.1756184706073718
2221,4710,1.0225657252125337
2221,5108,1.1120961794210678
2221,10778,1.3342128740852657
2222,5993,6.701375712744478
2223,1660,2.4926258634757197
2224,5713,3.415993797368782
2225,213,18.555905920583502
2226,55,7.868563783418747
2226,115,1.02191683488932
2226,2770,1.587845074626425
2229,165,1.983722018379821
2229,4260,0.8245712956179407
2229,4624,2.0792254552828493
2229,4625,1.9512045971587846
2229,4922,1.79461762675794
2229,6493,0.9582241007604727
2232,2342,4.246316061102687
2232,4697,2.512660409335366
2233,7977,1.5195871982333353
2234,1611,9.750006769488806
2234,2263,14.3662813848958
2234,6603,2.3317891871673364
2235,5218,7.960315453080382
2236,1342,1.6333044760212205
2236,5656,1.4391404623765667
2236,8477,2.265681460143587
2239,1296,11.032404134535119
2239,2620,3.3802625043336474
2240,87,1.2344696754840647
2240,541,3.812718271592492
2240,1634,3.9623732741987836
2240,5367,1.506028903404968
2240,5992,5.261912690368128
2240,11965,15.873699429478172
2242,2527,0.9388147059447632
2243,224,1.7298582101695845
2243,1181,1.5403334203700887
2244,1021,2.1213166066005074
2245,1477,9.684253007080708
2245,2249,6.9633937402757
2245,2260,1.2494031398089278
2245,6414,2.4188998529168706
2245,8951,1.2370531823946178
2245,16244,0.9972836195804524
2247,2312,3.485345482026605
2247,2403,6.3984320853149255
2247,4697,0.822924772898153
2248,2246,1.7364405472883528
2249,3372,1.5838731798499244
2249,5326,4.0037374953015785
2249,5746,2.7815952036606064
2249,6120,1.5326610934649207
2249,6414,1.1955262488372456
2250,3026,1.7583186167669476
2252,5171,2.3121094073156887
2252,5683,6.730364743176218
2252,6295,1.6181911680704018
2252,7693,2.1747235111027914
2252,8254,3.297062281712197
2252,8477,4.275454966403478
2253,1946,4.013857245031173
2254,1660,2.492441413105193
2256,16102,6.118957239656797
2257,299,5.351283877505535
2257,1796,2.5696034058397412
2257,2249,3.7022843575123785
2257,5698,5.186426851076016
2257,6408,3.3979195368548964
2257,7476,1.0650639502030148
2257,8037,1.2337929414855677
2257,9069,5.185897647832803
2257,14487,5.44903575305375
2258,2260,6.019443589444292
2258,8984,1.736219663847638
2259,2741,1.034300957994911
2260,193,2.795350431199902
2260,1302,4.223062725464853
2260,1697,0.9921334611279241
2260,1796,2.080221566881229
2260,1802,4.43833549591094
2260,2658,1.047858020194968
2260,5698,2.5467233537537517
2260,11580,2.1436385408193313
2260,12570,6.683392901351467
2261,2069,1.0966933679033923
2261,5219,1.8955785230471969
2262,2069,1.2380986105324818
2264,2273,1.4380161313572821
2264,5389,4.245446502709231
2265,15757,4.769750897815158
2267,780,2.5718665973017623
2267,14434,5.016184816916102
2267,16626,1.0390850606998898
2268,3715,6.380568070347529
2268,4037,1.9726795189317345
2268,15767,0.8694399070430657
2271,365,7.944945293723815
2271,5710,7.780361148336617
2272,132,3.112264356895864
2272,954,5.262800922742647
2272,2283,1.3298127734507807
2272,6501,7.411288068603007
2272,8967,1.6143885635226867
2272,11835,0.8080462361489513
2272,14032,1.4974685411425
2272,15814,1.0689348516128883
2272,17138,1.3993558954823462
2273,8254,1.1290650431653027
2277,17664,1.033113078252238
2277,17921,1.0000122500063464
2280,3659,4.658230393763435
2282,2267,5.344128162234064
2283,4037,1.7375790795545663
2284,2341,3.400434530472219
2284,2366,1.4909048213330331
2284,4606,4.386777306903445
2285,15774,0.8608022497307566
2285,17921,1.3900059065475172
2286,2288,2.3710628460261125
2286,11573,1.9306073233593017
2286,17921,4.678037779336341
2288,11573,1.9305107580809842
2288,16039,5.532647961015313
2288,17921,4.677953085954349
2289,246,1.9903159656698335
2290,15772,5.847142873796079
2290,17921,4.677843673932067
2291,876,0.8923484555277085
2291,1453,1.0414968716831314
2291,1931,0.8889913849407817
2293,3168,1.057504276093659
2293,8336,1.0806648777658368
2294,11367,4.554777004884403
2294,16245,4.009210006965184
2294,19179,9.247687088113462
2295,1763,1.0635571162365818
2295,10998,4.228897318647617
2300,9968,1.6252099781196674
2302,4729,1.246885285276501
2304,4725,2.291766141057435
2304,14359,6.119763126261986
2308,4,1.1557681758177683
2308,188,1.4302373278862925
2309,320,0.9264549149116299
2311,33,4.767908119679426
2312,1613,0.9913042046839536
2312,2245,2.7863249506048087
2312,5698,6.433792990093211
2312,11023,1.3358467331668604
2312,11281,1.9833656707712715
2312,16102,2.9132568491027677
2313,293,1.5872606488027452
2313,1557,1.275552221250676
2313,1684,4.112306200467782
2313,1854,0.9499705313090913
2313,1884,1.2427280916658916
2313,3222,4.47030693312013
2313,4374,0.8965005454307918
2313,16549,3.2431556412621907
2314,2131,9.544862589646428
2314,2907,1.56108432466281
2314,3481,9.663832415555978
2314,12963,3.6033184242608454
2315,5366,7.092232199571653
2316,320,4.913567837753199
2316,2312,1.6494053841075964
2317,50,1.0869964145070343
2317,1021,1.3037632028943742
2318,320,0.8792463048758679
2319,3395,0.8829825935370209
2320,50,1.0865801796761607
2320,1021,1.2970358613969253
2322,3706,5.0097807603771365
2323,2336,1.0767207919233919
2323,3296,0.8288221673209074
2324,49,4.657374053000238
2324,594,3.2128601557573386
2324,675,11.065564227179104
2324,10013,1.2178431171660073
2325,10608,1.4666181874666524
2326,5967,17.67673115910232
2327,2330,2.390172979514608
2327,2365,5.726472763908331
2330,1487,1.5247992601169424
2330,5958,2.048050494838082
2330,5985,2.7541841187392704
2330,10248,1.0075010421655488
2331,1255,11.486543068912095
2332,1661,1.061281984445003
2332,4729,0.8647041241473231
2333,249,3.161222456378898
2334,2333,0.8631385522728338
2335,426,0.8523573454335637
2335,2121,0.9622189658985044
2335,2208,1.0225657252125337
2335,4757,0.9913146681585749
2335,8129,0.8523573454335637
2335,8348,1.3041496926398692
2337,5223,0.8160307786597999
2340,2420,0.8531172874248373
2340,3897,2.7345850599380666
2340,3987,1.1250047122061977
2340,4097,1.3949217403487106
2340,5170,1.789932439351318
2340,7983,1.789932439351318
2340,15531,2.4169874425893174
2341,317,1.7907335771201205
2341,848,14.421485340551065
2341,1157,4.242842098349043
2341,2381,2.405132653779926
2341,3705,1.5466308833795968
2342,130,1.4502559741741918
2342,866,6.267732977910617
2342,6407,0.8851638759260098
2342,6790,6.283441120476764
2343,5293,3.1219189203723046
2343,10587,7.866571898046599
2344,7849,0.8554063715377487
2345,3079,1.3422234152631032
2345,9753,4.657714370524707
2346,2622,5.036977425380961
2347,5297,2.9219683988402783
2348,8566,18.05141104783383
2350,360,8.035504818895781
2350,422,6.097255999882939
2350,1864,0.8359944739565827
2350,3003,2.5425003555399903
2351,1106,1.2223924842198186
2351,2112,3.87961127450669
2353,2376,0.8418769521318558
2353,16920,1.1534842720595242
2354,239,0.8863569525293787
2354,5075,1.0627981515178346
2354,7831,3.639180342889265
2355,19672,1.1443036142159821
2356,1660,2.492361029596816
2356,1829,2.0477592224471897
2357,19133,0.8389358611366182
2358,8065,1.1443036142159821
2358,10260,1.7317846844278484
2358,16141,0.8433562642914983
2358,18490,2.000329307906777
2358,18810,2.000329307906777
2359,1453,1.512542620061869
2359,2075,0.9947486603296329
2359,4664,1.6886531540210663
2360,203,0.9114283653996464
2360,5299,1.9291768427620055
2361,8571,5.491895754653274
2361,18410,0.8600266749839695
2363,351,1.5764778006070455
2363,6185,9.94975625946233
2365,1161,2.5720018741099167
2366,338,1.2964818878066642
2368,10582,3.869278666981728
2369,8146,0.8823632637970434
2369,16708,0.8316836365610067
2369,17392,1.0900037493653605
2369,18706,1.18873817061121
2370,9148,5.262207736515412
2371,1952,2.5807998009647193
2371,6208,3.030130641334532
2372,5301,1.1443036142159821
2376,1669,2.5758927385607544
2378,1524,3.4466193407078074
2378,2323,2.1825425838007018
2378,2336,4.1543372447973965
2378,6664,1.833284573491024
2379,16072,2.503808005675911
2379,17586,0.9682847650019567
2380,1952,0.8470209819765832
2380,3026,1.0511574817515095
2380,6589,3.15140675593174
2380,6593,3.0443683171348295
2381,2214,1.1988150667231647
2381,3715,0.9157951015128368
2381,7524,0.9350417045625664
2385,14489,1.3875642216870219
2386,2789,0.9978210548161217
2386,3404,0.9149013645556876
2386,3701,1.061281984445003
2386,8569,2.231187853484294
2386,8573,6.983210110426596
2387,869,3.6786088796029452
2388,0,2.1366253313248915
2389,1244,0.8245712956179407
2389,6157,0.8531172874248373
2389,8065,0.8840096693215209
2390,12551,0.8631385522728338
2390,13366,1.0225657252125337
2390,18034,0.8631385522728338
2392,2257,2.2100379485067045
2392,2399,2.2291440791443895
2392,2431,2.5184349738684695
2392,3062,2.125511858947545
2392,3222,1.3410048303588542
2392,8185,0.8121473831060307
2393,16584,8.116872052185949
2394,4012,1.9290321697939294
2394,5774,2.919822975144563
2394,5817,1.0212754573483755
2394,10433,2.1535716697155367
2394,11430,3.721815116450241
2395,2414,11.316332265569498
2395,2434,0.8799067640810988
2396,2424,0.9331683561054493
2396,3868,1.106472596968695
2396,7530,0.8121075388608977
2396,8093,1.133813445480968
2396,8094,0.9157951015128368
2396,8095,1.3408814520399759
2396,8097,0.8831855885120422
2397,5355,1.4483565017242586
2398,2427,0.9785958609807742
2400,5213,2.1375768114033846
2401,483,1.5658312398187815
2403,8098,7.944164243605445
2403,10433,2.4799254526419046
2405,517,0.8630026363112258
2405,780,1.1535089101288332
2408,3951,0.8940379248822418
2409,2395,1.474311476325361
2409,2853,0.8238675824337349
2409,5199,1.3125667073642795
2409,5725,1.4150299097289891
2409,6656,0.8647041241473231
2409,12425,1.2073734487834764
2409,15726,1.3613961220877595
2412,1055,0.9375466934326945
2412,7970,2.3187369302429035
2413,965,4.107069172355881
2413,3416,9.173779035774782
2413,5458,1.9065077817938834
2414,578,0.9113426957504436
2414,5213,1.110945199700093
2414,5951,6.118245888036475
2414,6109,1.0463606218167387
2414,10430,9.28244369033964
2414,10433,2.071394912286155
2415,4720,7.555049986271358
2417,1523,8.01611008266691
2417,2403,4.621053431122075
2418,1517,0.902596751138951
2418,2427,0.8107486969721306
2418,11250,0.8694399070430657
2420,248,7.320818636360599
2420,3990,1.3637241038966708
2422,563,4.148133029004368
2422,6109,0.8331227451266662
2422,9359,0.8959109856832396
2423,56,1.0077286431060302
2423,16584,8.124909322075682
2424,1305,2.4875275914775763
2424,1866,2.3521057691997207
2426,2434,1.0562521453273472
2426,4655,4.044515946288799
2426,10434,1.1628455095180346
2426,12975,0.8389358611366182
2428,2431,4.2740769272713175
2428,5122,1.3021044064441754
2428,12691,1.326392056112645
2428,12895,1.104005794709239
2429,19514,1.2022205885304496
2430,18218,10.801106674691702
2431,2403,1.533325252420841
2431,3975,1.974810273132966
2431,10430,1.6553172334388786
2435,1517,1.0846437077492785
2435,2422,0.9785958609807742
2435,3345,4.658248119283767
2435,10882,0.8694399070430657
2435,15498,0.9202942061029667
2435,15881,0.8940379248822418
2436,2306,4.677066145589704
2436,12278,0.8608022497307566
2436,18764,0.8288221673209074
2439,2598,0.8863269020083497
2439,5336,3.7930589865930373
2439,6219,15.947142832778333
2439,8477,1.331069167868937
2441,11591,4.517908010272937
2442,16766,9.191475835024306
2443,397,6.700656311359695
2443,7446,1.2757115818185674
2444,7870,1.106472596968695
2445,58,8.11785124543504
2445,488,0.8856631242964008
2445,2899,1.223161872386905
2448,1920,1.6403809339114301
2449,417,10.983599278761202
2450,6387,1.0463606218167387
2450,9593,0.9069472978721466
2451,9221,0.8266905782063306
2451,15759,1.1821340031753609
2452,5359,0.8852613270572608
2452,6344,7.8286012615437786
2454,5313,4.829574725916382
2455,2064,4.245835893629733
2457,3282,3.060401824888214
2459,3265,11.370995801642678
2461,1628,1.4245468171621138
2461,5511,3.6864838411983856
2461,6224,11.872454687222579
2461,6378,2.0155041355292758
2463,4057,0.8715581891911854
2463,8011,4.31670021858751
2463,9535,1.7723165782936243
